column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
12933,Brooklyn,EE. UU.,XXXXXXXXX,Deborah,4152,Martinez,XXXXXXXXX,Consumer,NY,4644 Honey Pond Quay,11234
13057,Bronx,EE. UU.,XXXXXXXXX,Iona,19721,Pruitt,XXXXXXXXX,Consumer,NY,3216 Rocky Centre,10466
13085,Brooklyn,EE. UU.,XXXXXXXXX,Audrey,19693,Barber,XXXXXXXXX,Consumer,NY,1526 Broad Mountain Plaza,11203
13106,Bronx,EE. UU.,XXXXXXXXX,Quemby,19672,Tyson,XXXXXXXXX,Consumer,NY,7840 Umber Sky Villas,10461
13118,Bronx,EE. UU.,XXXXXXXXX,Calista,19660,Mcpherson,XXXXXXXXX,Consumer,NY,4587 Noble Zephyr Promenade,10462
13180,Freeport,EE. UU.,XXXXXXXXX,Eve,19598,Daniels,XXXXXXXXX,Consumer,NY,5463 Rocky Autoroute,11520
5150,Freeport,EE. UU.,XXXXXXXXX,James,10350,Smith,XXXXXXXXX,Consumer,NY,7253 Old Crescent,11520
5151,Jamaica,EE. UU.,XXXXXXXXX,Bobby,10261,Bell,XXXXXXXXX,Consumer,NY,4545 Middle Pine Chase,11432
5166,Brooklyn,EE. UU.,XXXXXXXXX,Mary,5725,Smith,XXXXXXXXX,Consumer,NY,3882 Golden Maze,11219
5182,Bronx,EE. UU.,XXXXXXXXX,Mary,11381,Gonzalez,XXXXXXXXX,Consumer,NY,5841 Grand End,10469
5187,Freeport,EE. UU.,XXXXXXXXX,Mary,4754,Santana,XXXXXXXXX,Consumer,NY,5656 Noble Lookout,11520
5201,New York,EE. UU.,XXXXXXXXX,Mary,5567,Garza,XXXXXXXXX,Consumer,NY,1850 Honey Centre,10031
5202,Brooklyn,EE. UU.,XXXXXXXXX,Mary,9317,Smith,XXXXXXXXX,Consumer,NY,7274 Middle Wynd,11203
5219,Bronx,EE. UU.,XXXXXXXXX,Mary,5780,Smith,XXXXXXXXX,Consumer,NY,75 Noble Swale,10460
5250,Massapequa,EE. UU.,XXXXXXXXX,Mary,6465,Smith,XXXXXXXXX,Consumer,NY,2544 Burning Sky Key,11758
5256,Brooklyn,EE. UU.,XXXXXXXXX,Mary,11059,Daniels,XXXXXXXXX,Consumer,NY,9036 Easy Embers Point,11221
5263,South Richmond Hill,EE. UU.,XXXXXXXXX,Shirley,4783,Smith,XXXXXXXXX,Consumer,NY,8335 Little Rise Downs,11419
7258,Brooklyn,EE. UU.,XXXXXXXXX,Yael,16044,Chapman,XXXXXXXXX,Consumer,NY,1014 Colonial Cider Terrace,11212
7272,Buffalo,EE. UU.,XXXXXXXXX,Jael,15619,Wilson,XXXXXXXXX,Consumer,NY,7639 Silent Valley,14221
7300,Bronx,EE. UU.,XXXXXXXXX,Nancy,120,Smith,XXXXXXXXX,Consumer,NY,7840 Umber Sky Villas,10461
7318,Ithaca,EE. UU.,XXXXXXXXX,Mary,4149,Smith,XXXXXXXXX,Consumer,NY,8428 Honey Freeway,14850
7321,New York,EE. UU.,XXXXXXXXX,Mary,11594,Smith,XXXXXXXXX,Consumer,NY,5257 Umber Field,10128
7338,Brooklyn,EE. UU.,XXXXXXXXX,Raymond,5851,Smith,XXXXXXXXX,Consumer,NY,4771 Dewy Timber Lane,11206
7375,Brooklyn,EE. UU.,XXXXXXXXX,Kendall,14161,Harrison,XXXXXXXXX,Consumer,NY,1230 Crystal Lookout,11208
7388,Buffalo,EE. UU.,XXXXXXXXX,Michael,4590,Raymond,XXXXXXXXX,Consumer,NY,6590 Dewy Apple Gate,14221
7413,Freeport,EE. UU.,XXXXXXXXX,Henry,4704,James,XXXXXXXXX,Consumer,NY,8344 Misty Gate Acres,11520
7418,Bronx,EE. UU.,XXXXXXXXX,Eric,4640,Landry,XXXXXXXXX,Consumer,NY,4896 Easy Landing,10472
7426,Troy,EE. UU.,XXXXXXXXX,Joyce,3521,Callahan,XXXXXXXXX,Consumer,NY,4075 Silver Hills Heights,12180
7428,New York,EE. UU.,XXXXXXXXX,Mary,1126,Thompson,XXXXXXXXX,Consumer,NY,3309 Grand Circuit,10002
7450,Elmhurst,EE. UU.,XXXXXXXXX,Linda,10881,Smith,XXXXXXXXX,Consumer,NY,6245 Iron Cloud Farms,11373
7464,South Ozone Park,EE. UU.,XXXXXXXXX,Roger,212,Johnson,XXXXXXXXX,Consumer,NY,5723 Stony Valley,11420
18121,Brooklyn,EE. UU.,XXXXXXXXX,Patrick,3278,Anderson,XXXXXXXXX,Consumer,NY,5368 Green Front,11203
15491,New York,EE. UU.,XXXXXXXXX,Doris,4091,Smith,XXXXXXXXX,Consumer,NY,2831 Amber Oak Pathway,10016
15503,Brooklyn,EE. UU.,XXXXXXXXX,Jacqueline,11113,Smith,XXXXXXXXX,Consumer,NY,1564 Grand Bear Green,11208
15586,Flushing,EE. UU.,XXXXXXXXX,Mary,3419,Smith,XXXXXXXXX,Consumer,NY,5103 Burning Embers Green,11355
15716,Bronx,EE. UU.,XXXXXXXXX,Deborah,8512,Gonzalez,XXXXXXXXX,Consumer,NY,8314 Fallen Leaf Diversion,10468
15718,Ithaca,EE. UU.,XXXXXXXXX,Mary,4507,Smith,XXXXXXXXX,Consumer,NY,8314 Burning Circuit,14850
15729,Brooklyn,EE. UU.,XXXXXXXXX,Donna,7087,Smith,XXXXXXXXX,Consumer,NY,7105 Tawny Rise,11209
15756,Brooklyn,EE. UU.,XXXXXXXXX,James,5462,Greene,XXXXXXXXX,Consumer,NY,7971 Wishing Corners,11211
15762,Jackson Heights,EE. UU.,XXXXXXXXX,Mary,10315,Smith,XXXXXXXXX,Consumer,NY,4074 Burning River Corners,11372
15793,Buffalo,EE. UU.,XXXXXXXXX,Beverly,9579,White,XXXXXXXXX,Consumer,NY,355 Dusty Grounds,14221
7695,Brooklyn,EE. UU.,XXXXXXXXX,Charles,4964,Martinez,XXXXXXXXX,Consumer,NY,8927 Merry Elk Centre,11216
7717,Brooklyn,EE. UU.,XXXXXXXXX,Stephanie,4050,Smith,XXXXXXXXX,Consumer,NY,2455 Fallen Common,11237
7719,New York,EE. UU.,XXXXXXXXX,Mary,11167,Hinton,XXXXXXXXX,Consumer,NY,7516 Quiet Village,10003
7723,New York,EE. UU.,XXXXXXXXX,Roger,8510,Smith,XXXXXXXXX,Consumer,NY,1744 Shady Dale,10033
7728,South Ozone Park,EE. UU.,XXXXXXXXX,Mary,3912,Pace,XXXXXXXXX,Consumer,NY,5616 Little Lagoon Street,11420
7733,South Richmond Hill,EE. UU.,XXXXXXXXX,Paul,8754,Sanchez,XXXXXXXXX,Consumer,NY,7595 Cotton Log Row,11419
7738,Bronx,EE. UU.,XXXXXXXXX,Joshua,108,Smith,XXXXXXXXX,Consumer,NY,4587 Noble Zephyr Promenade,10462
7750,New York,EE. UU.,XXXXXXXXX,Mary,3646,Smith,XXXXXXXXX,Consumer,NY,9255 Cotton Rabbit Promenade,10023
7773,Bronx,EE. UU.,XXXXXXXXX,Lisandra,18903,Figueroa,XXXXXXXXX,Consumer,NY,8212 Sleepy Parkway,10463
7776,Flushing,EE. UU.,XXXXXXXXX,Diana,18051,Reed,XXXXXXXXX,Consumer,NY,7086 Misty Rise Expressway,11354
7780,Brooklyn,EE. UU.,XXXXXXXXX,Emma,16616,Hinton,XXXXXXXXX,Consumer,NY,5795 Lazy View Concession,11220
7783,New York,EE. UU.,XXXXXXXXX,Fatima,15755,Benson,XXXXXXXXX,Consumer,NY,2275 Rustic Impasse,10016
7784,New York,EE. UU.,XXXXXXXXX,Alma,15742,Medina,XXXXXXXXX,Consumer,NY,8289 Foggy Meadow,10023
7789,Brooklyn,EE. UU.,XXXXXXXXX,Lee,20752,Glover,XXXXXXXXX,Consumer,NY,6818 Middle Zephyr Forest,11238
7803,Bronx,EE. UU.,XXXXXXXXX,Amelia,18329,Witt,XXXXXXXXX,Consumer,NY,8284 Fallen Heath,10472
7806,Brooklyn,EE. UU.,XXXXXXXXX,Carol,3031,Smith,XXXXXXXXX,Consumer,NY,4166 Stony Berry Alley,11214
7810,Bronx,EE. UU.,XXXXXXXXX,David,841,Smith,XXXXXXXXX,Consumer,NY,3760 Rocky Village,10463
7817,Buffalo,EE. UU.,XXXXXXXXX,Mary,6202,Williams,XXXXXXXXX,Consumer,NY,5338 Little Wood,14221
7821,Tonawanda,EE. UU.,XXXXXXXXX,Amena,15337,Bender,XXXXXXXXX,Consumer,NY,6829 Umber Isle,14150
7830,Huntington Station,EE. UU.,XXXXXXXXX,Daniel,11368,Johnson,XXXXXXXXX,Consumer,NY,5282 Burning Port,11746
7847,Brooklyn,EE. UU.,XXXXXXXXX,Anjolie,19993,Dodson,XXXXXXXXX,Consumer,NY,3043 Lost Cider Avenue,11213
7853,Brooklyn,EE. UU.,XXXXXXXXX,Joseph,5650,Hutchinson,XXXXXXXXX,Consumer,NY,8263 Rustic Common,11230
7861,Buffalo,EE. UU.,XXXXXXXXX,Donald,10516,Lyons,XXXXXXXXX,Consumer,NY,7353 Colonial Embers Lane,14215
7865,Brooklyn,EE. UU.,XXXXXXXXX,Mary,9200,Orozco,XXXXXXXXX,Consumer,NY,4393 Sleepy Sky Bend,11219
7872,Brooklyn,EE. UU.,XXXXXXXXX,Mary,9036,Chase,XXXXXXXXX,Consumer,NY,3446 Hazy Plaza,11221
7874,Bronx,EE. UU.,XXXXXXXXX,Aaron,10293,Jordan,XXXXXXXXX,Consumer,NY,197 Quaking Trail,10469
7893,Buffalo,EE. UU.,XXXXXXXXX,Mary,6610,Smith,XXXXXXXXX,Consumer,NY,8443 Merry Hickory Loop,14215
7911,Yonkers,EE. UU.,XXXXXXXXX,Stephen,8635,Smith,XXXXXXXXX,Consumer,NY,6552 Noble Downs,10701
7915,Brooklyn,EE. UU.,XXXXXXXXX,John,7686,Smith,XXXXXXXXX,Consumer,NY,6876 Misty Treasure Village,11201
7916,Brooklyn,EE. UU.,XXXXXXXXX,Marie,4940,Snyder,XXXXXXXXX,Consumer,NY,6534 Red Carrefour,11221
